mt_main_poi_id	mt_poi_cate2_id	mt_poi_cate3_id	poi_name
90703006	23	2042	とり 五鐵
90703011	10	1962	味至尊老北京宫廷脆皮烤鸭
90703076	184	236	穆清饭庄
90703091	184	2124	Ara Soba
90703111	184	2124	农家乐菜馆
90703136	10	2109	久吉绝味鸭脖店
90703151	319	2115	爱乐厨
90703161	10	2109	品卫
90703186	184	2124	江南早餐
90703191	249	12	五羊名门（惠阳专卖店）
90703201	315	383	张野烧烤
90703231	309	20	义面屋（金桥店）
90703251	201	1925	玉粧杨记牛肉店
90703256	10	11	布衣草堂
90703261	229	2003	食全酒美
90703266	308	246	Thai Kick
90703356	184	2124	湘渝菜馆
90703366	10	11	福源快餐店
90703411	10	11	西园饮食店
90703461	10	2090	全味聚鸡爪
90703466	315	383	时代烧烤串吧
90703471	257	666	晓玲菜店
90703476	2164	2045	湘水肴特色小炒
90703491	10	11	蒸佰味瓦罐套餐
90703516	10	11	姐妹快餐店
90703571	298	298	江西菜馆
90703586	201	244	小肚王火锅（李哥庄店）
90703601	249	256	好味来西饼屋
90703616	10	11	刀削面砂锅
90703621	10	2090	口口香熟食
90703636	2164	223	太湖柠檬鱼
90703646	10	183	小马兰州拉面
90703656	10	2095	二子卤菜
90703676	184	2124	根河人家
90703701	2165	1988	Comcentre Cafeteria
90703706	2164	2046	新野农庄
90703736	257	666	肥西山南土猪肉
90703751	184	2124	Ippinko Imamiya
90703761	10	2082	如家饺子馆
90703796	184	236	泰鑫阁盖烧饭
90703806	184	2124	春秋小食店
90703821	10	1949	阿芳肠粉
90703861	2164	2045	妈妈家常菜
90703866	228	228	牛角岭李二锅酒店
90703876	229	2032	万州烤活鱼
90703916	184	236	Bongmyeongseong
90703951	10	2082	百香居饺子馆
90703961	315	383	妹坨烧烤（零陵店）
90703971	10	2087	生活就像一碗麻辣烫
90704036	184	2124	美佳肴烩菜馆
90704046	10	2027	蔡家肉夹馍（金阳北路）
90704071	30	1911	鸿美饭店
90704101	10	2109	左麻右辣
90704111	10	2090	杨记烧鸡肴肉店
90704126	10	11	燕子山快餐
90704136	201	1928	新豪轩顶级铝门旗舰店
90704151	184	2124	Ebi Renkon
90704156	184	2124	姐弟酸菜鱼
90704171	255	258	ワカバヤシ
90704176	30	1911	意兴饭店
90704186	30	1905	和昌家常饭
90704296	315	383	锦绣烧烤
90704301	10	11	百馥烤肉拌饭
90704331	23	2042	酒菜屋サンボギ（Ｓａｂｏｇｉ）
90704346	201	241	阿彬鲜鱼庄
90704431	10	2027	高记肉夹馍
90704466	201	153	辣妹子小火锅串串香
90704496	257	666	农家乐家园生鲜
90704531	10	214	步步赢锅贴楼（新港店）
90704546	23	2042	Kado Sumibiaburiyaki
90704551	10	11	家常快餐店
90704566	10	11	美食美客餐馆
90704606	10	2090	犟老头犟大妈烤鹅
90704621	249	12	美味蛋糕屋（脂溢蛋糕店）
90704631	175	2007	千禧饭店
90704636	184	2124	居酒屋けいちゃん
90704711	315	383	顺前特色烧烤
90704716	184	2124	Sumibi Yakiniku Gosamaru
90704726	2164	2045	川渝家常菜
90704746	10	2109	老赵牛肉汤
90704761	23	2042	さくら
90704766	23	2042	Sushidokoro Keiran
90704791	315	383	发海烧烤
90704801	2163	9	魚春
90704806	10	11	麦可斯馅饼
90704821	249	12	果芽蛋糕
90704831	23	2042	Family Izakaya Kohaku
90704886	184	236	和顺餐店
90704891	10	183	兰州拉拉面
90704896	10	11	阿甘哥卤肉饭
90704901	10	1949	罗定肠粉
90704966	307	307	水城砂锅羊肉粉
90704991	2164	223	铁门外等
90705001	10	183	金马鸡汤刀削面
90705046	235	235	杨家院
90705096	249	12	大理望香园
90705116	23	2042	Mikaku
90705121	184	2124	Teppachi Hakkai
90705161	10	11	龙记粤潮卤水快餐
90705191	184	2124	富珍楼
90705206	201	244	金罗汉烧鸡公
90705226	10	183	擀面婆
90705246	10	2084	上海大排档
90705256	10	11	港台美食快洁菜
90705281	10	2099	沙县小吃
90705286	2164	2051	槐花香饭馆
90705311	184	2124	捷强乳品
90705326	10	2109	回坊饼子店
90705351	23	2042	日根野食堂
90705356	10	2082	家旺饺子馆
90705371	10	1955	兴隆冒菜
90705401	309	1939	其乐披萨
90705421	10	2109	徐勇格拉条早点
90705431	23	2042	竹
90705451	10	11	德克士（城南路店）
90705461	184	2124	郑师风味餐馆
90705471	10	11	爱尚轩
90705476	10	11	好在来
90705516	184	2124	井川米穀店
90705561	229	2003	丰慧鲜（谢家湾店）
90705591	10	2109	鑫福源特色小吃
90705661	184	2124	AeiceJueien
90705666	2165	2113	贡茶（CENTRAL）
90705711	249	179	吉事果
90705726	249	179	Dear. Bread（梨大店）
90705756	249	179	哆啦先生私房甜品
90705761	249	179	休闲饮吧
90705766	10	2109	香格里辣卤肉
90705791	249	12	可口蛋糕（依伊蛋糕店）
90705811	2164	2045	群红大众餐厅
90705831	23	2042	金龍ラーメン小山田店
90705841	10	1943	天添包子
90705856	229	2003	小四川饭店
90705866	2165	1988	邪宗门
90705881	315	2044	明珠华府 巧巧碳烧饺子馆
90705911	201	244	御香苑
90705926	10	11	志洪快餐
90705931	10	2109	钟记卤肉卷
90705936	309	1848	乐天利（吉音新村分店）
90706001	2165	13	零下18度C
90706031	184	2124	川田米店
90706056	229	2003	众人品餐馆
90706111	184	2124	竹乃家
90706121	23	2042	ほっかほっか亭大洲店
90706166	23	2042	ゼロ（零）曜日
90706176	10	1953	耿记淮南王牛肉汤
90706201	10	11	家常便饭
90706206	10	2088	香吧岛
90706256	257	667	桂牛乳业（武鸣总经销）
90706286	10	11	辣妹家常简餐
90706296	10	11	陈家烧饼夹肉
90706331	10	11	美食鲜中式快餐
90706341	10	1974	魏记顶鲜烩面
90706351	10	2109	麻辣小面（永基城店）
90706386	315	383	52度烧烤
90706396	10	2109	古早味
90706401	10	1966	厚脸面皮
90706406	10	11	日月兴餐馆（奥体店）
90706436	10	11	蒸好吃
90706441	23	2042	ミルク食堂
90706481	184	2124	弯头法兰
90706506	10	2109	黄金饼里脊扒饼（云阳001店）
90706541	184	2124	嘉宝公牛
90706566	10	11	蜗牛食堂
90706576	2164	2045	君怡聚家常菜
90706581	10	2109	陈氏兰花豆
90706606	10	2109	江南小吃店
90706636	10	1975	全兴炖品
90706666	184	236	群友酒楼夜宵
90706721	10	11	四季营养餐
90706781	30	1911	荣辉饭店
90706791	315	383	就是火烤肉
90706861	255	258	パン工場富津店
90706866	315	2043	摇滚烤鸡
90706881	249	12	加利西饼（衡山店）
90706891	10	11	天添美食汇
90706971	184	2124	有家花店
90706996	10	1943	容记18号包子铺
90707011	184	2124	利民药店
90707071	23	2042	あらき
90707076	175	2007	10号熏酱骨头馆
90707111	10	11	正新鸡排（旗华店）
90707121	2163	9	赶海蒸汽海鲜餐厅（三里庵店）
90707126	184	2124	i尚休闲吧
90707151	249	12	私人定制
90707176	229	2003	小重庆川菜馆
90707181	315	2043	瞧 那个鸡翅
90707206	2164	120	高明私房菜
90707221	23	2042	Kyoto Food Otowa
90707246	10	251	宝子早点（清真）
90707256	10	1953	小陶牛肉汤（永泰城店）
90707261	2163	9	杨氏龙虾烧烤小海鲜
90707266	10	2109	妈妈的味道风味小吃
90707306	10	2089	魔法鸡排
90707331	229	2003	福客来川菜
90707346	229	2003	川聚缘
90707356	2165	2110	HighTea（Ole'港汇店）
90707366	184	2124	Ginza Gappo
90707401	10	11	张小生包子
90707431	10	11	晓琳饮食店
90707451	10	2087	张明时尚煮艺（旗舰店）
90707456	10	11	头啖汤美食
90707471	10	11	四海福记隆江猪脚饭
90707516	184	2124	リバーサイド
90707541	10	2109	微山姜家鸡汤油饼
90707616	10	11	阿里山铁路套餐
90707621	10	11	黎湘木桶饭
90707666	10	2109	乡吧佬骨里香
90707681	10	1977	善花朝族狗肉馆
90707686	184	236	快活林饭庄
90707706	10	2109	潘记河间驴肉火烧
90707726	184	236	江畔人家家庭旅社（盘龙山庄南区）
90707731	249	179	威风蛋糕店
90707771	315	383	猿古N年以前徒手音乐烤吧
90707786	10	11	香满居餐饮
90707806	10	11	笑容满面
90707821	184	2124	樹勢
90707851	2165	1988	乐斯德尔咖啡
90707861	230	230	广盛餐厅
90707866	255	258	横庄かまぼこ店
90707886	184	2124	Hanabusa
90707891	184	2124	菜の花一品料理お食事処
90707906	201	1933	九锅香肥牛小火锅
90707916	257	665	梁二哥水果店
90707931	201	1921	重庆熬家老火锅（金桥店）
90707956	2163	9	江頭鮮魚店
90707966	257	667	畅辉调料商行
90707981	184	2124	まつば屋
90707986	10	2109	李记特色早点
90708056	30	1911	连方饭店
90708071	10	11	春天美食城
90708141	30	1911	大成饭店
90708166	184	2124	百姓厨房家菜馆
90708176	303	303	晋冀家味道
90708186	10	183	晨旭铁锅焖面
90708191	184	2124	广式卤水风味馆
90708226	249	12	麦吉西饼屋（大友庄店）
90708271	2163	9	四先生融合海鲜
90708286	184	2124	鹃城味道
90708301	10	2109	彭浦第一炸（德园路店）
90708321	249	179	有言之初手工蛋糕房
90708341	249	12	甜心蛋糕（大岭山店）
90708356	10	11	口福香快餐店
90708361	10	2109	荣昌小吃店
90708371	309	1848	乐味滋炸鸡汉堡
90708421	184	236	桂林鑫广达博远平乐直营店
90708431	184	2124	Tachinomi Awa
90708441	2165	1988	帝皇休闲吧
90708451	257	666	小宋蔬菜配送中心
90708466	2163	9	仲宗根鮮魚店
90708476	184	236	虾兵蟹将（龙湖天成店）
90708481	10	2083	上海三鲜馄饨
90708486	10	11	来家吃饭（万达金街店）
90708501	10	11	口福香焖饼（杜甫巷）
90708546	10	11	中建三局武汉中心医院食堂
90708551	315	383	顺风烧烤涮肚
90708556	10	11	老杨大米饭小炖肉
90708611	10	183	鑫鸿面馆
90708656	2163	9	佳园海鲜小吃
90708661	23	2042	初见日式居酒屋
90708676	319	2119	云香潮味
90708701	184	2124	健哥夜宵
90708726	184	2124	Gusto Shibukawa
90708731	10	11	大陆美食坊
90708736	10	11	紫云餐馆
90708781	184	2124	ゆき
90708791	249	179	东贝蛋糕店
90708806	2165	2113	早早小屋
90708811	10	2103	章鱼烧大和屋
90708841	229	2003	重庆鸡公煲
90708881	10	11	米加米/接手鸡台湾饭团鸡排（枫景路店）
90708896	255	258	芜湖傻子瓜子
90708921	23	2042	ナポリ食堂まかない亭イオンモール名取店
90708926	202	210	金泽鲜奶自助火锅
90708931	10	2109	丸源ラーメン武豊店
90708936	23	2042	糊世の刺身
90708941	10	2109	大嘴巴（南极南路店）
90708951	10	2109	艳辉重庆泡菜米线
90708991	10	2093	正宗上海生煎
90709001	27	1993	北京烤鸭（九化店）
90709026	10	11	麦客多
90709036	2163	9	段氏龙虾（通河路店）
90709081	23	2042	味処田村
90709146	309	1941	唐萨巴蒂尼
90709166	184	236	黄记煌三汁焖锅（万达广场店）
90709181	10	2099	沙县小吃
90709241	30	1911	江西赣州大余饭店
90709361	315	316	巴西烤肉（砀山第一家）
90709381	184	236	家家福超市
90709391	184	236	鑫益饭庄
90709421	315	383	美味鲜打包主食串烧坊
90709426	184	2124	アズーロ
90709451	184	2124	Mensho Nagata
90709481	229	2001	干锅香辣鸭头
90709531	231	231	湖北正宗杜家鸡
90709576	175	2005	王砂锅（司法街）
90709586	201	239	洛阳牛肚涮锅
90709611	2164	2051	一品香饭店（城隍庙）
90709616	184	2124	天下第一粉（地下商城店）
90709626	257	665	平价鲜果果
90709641	184	2124	滴水洞桶装水店
90709666	30	1911	金客来饭店
90709686	201	153	蜀千签（解放路店）
90709691	175	2007	何氏风味酒店
90709701	184	236	随食即食
90709706	2165	1988	Coffee Today
90709781	10	1950	香竹园云南过桥米线
90709806	184	236	樊记搓搓
90709841	10	11	叶氏碗碗香
90709906	10	2109	蠔爽湛江风味
90709971	230	230	洞庭湖土鸭馆
90709976	23	2042	とりとん
90709981	255	258	英通粮油销售中心
90710011	257	665	果果仙
90710021	315	383	东哥海鲜烧烤
90710101	184	236	翔汇商贸
90710121	255	258	フィッシュ２１壱岐
90710141	201	1921	陵江码头火锅分店重庆辣捞玩味火锅（陵江码头火锅分店）
90710186	249	12	麦香村（高明店）
90710191	10	1949	南昌宋家米粉店
90710221	184	2124	ポポラマーマあさか台
90710266	10	2109	荆州千层饼
90710271	184	2124	ジャラン・ジャラン
90710286	10	183	刘老太饸饹面
90710296	10	2109	黄焖鸡米饭
90710316	298	298	小陶实惠饭店
90710321	184	2124	兆治
90710346	2165	2110	桐桐奶茶店
90710386	184	2124	阿虹美味酒楼
90710461	2164	2045	老周家常菜
90710471	10	183	阜阳面馆
90710481	184	2124	たまち
90710486	174	2058	陕南一家人
90710501	30	1911	乐天饭店
90710506	10	2109	一品风味小吃
90710541	10	11	老台门精制鲜包
90710551	175	2005	鸡汤刀削面砂锅
90710556	10	11	缙云烧饼
90710571	309	1941	Pizza1994
90710581	319	2115	避风塘（一中门口）
90710586	184	2124	财鑫食府
90710646	184	2124	麻辣食尚（002乡道）
90710661	10	2109	美味思
90710681	10	1942	暖暖汤包
90710736	249	12	美味油烫鸭
90710761	10	183	牛肉面  馄饨王
90710766	10	183	陈磊手擀面
90710771	10	1942	独秀灌汤包
90710811	308	246	Ploen Seafood
90710856	201	244	顺心牛肉
90710876	309	1848	汇雨食品商行
90710891	10	11	百事汇面馆
90710896	23	2042	おたる
90710926	2164	2046	嘉园农庄
90710986	257	666	文斌蔬菜批发零售
90711016	10	183	粉面世家
90711021	184	236	傻二哥餐馆
90711036	10	183	香辣牛筋面（五马路店）
90711051	10	2109	热链
90711056	2163	9	升级顺海鲜酒店
90711066	2163	9	昌强海味
90711076	2165	13	冰团·可米酷冰淇淋蛋糕（億周便利店）
90711081	2165	2110	爱尚客
90711101	10	2109	小贵州小吃店
90711111	10	2109	野蘑菇炖鸡粉
90711146	304	304	悦来酒家
90711186	10	2109	彬彬小吃
90711236	10	183	老邓家炒拉条
90711241	255	661	北赵堂
90711276	175	2007	尝香聚
90711281	315	2044	百吉烤吧
90711286	255	258	双鹏海参
90711291	30	1907	盱眙龙虾馆（和畅堂店）
90711326	184	2124	Tomato lantern
90711346	10	1950	溢香过桥园
90711361	10	11	果汁茶饮排骨炸鸡
90711371	10	11	黄记美食
90711386	10	2109	正宗重庆特色小吃
90711421	201	153	重庆串串香（西站店）
90711441	184	2124	福隆阁饺子城
90711456	2165	1988	Caffe bene
90711471	10	11	松滋市毛字餐馆
90711481	201	244	秀花羊头店
90711516	184	236	刘记餐馆
90711581	10	2017	杭州小笼包
90711636	30	1911	飞飞茶饭店
90711656	10	2109	拉轰小吃店
90711686	229	2001	辉记烤鱼麻辣香锅
90711691	184	2124	Half Penny Hakataguchi
90711716	249	179	喜羊羊生日蛋糕房
90711756	201	1928	新田县鸡煲王美食店
90711771	10	2095	惠全卤菜馆
90711776	23	2042	炭火串焼ガキゲン
90711896	10	1953	紫荆多多牛肉汤店
90711906	184	2124	燧陽園
90711911	23	2042	福の家
90711921	24	24	Hoengseong Chamsut Galbi
90711941	30	1911	和顺居饭店
90711946	2164	120	花与鸟餐厅
90711971	249	12	双喜鲜蛋
90711991	10	2109	有才·卷饼
90711996	2164	223	香邑小镇主题餐厅
90712011	315	383	台湾茶汉堡烤肉
90712031	10	2109	槟榔总汇（常德总店）
90712091	257	666	小文自产自销蔬菜店
90712106	2164	2046	老姨夫农家菜
90712121	10	2109	正宗兰州伊光拉面王
90712146	2165	2110	麦乐乐奶茶果汁
90712161	229	2032	会友轩烤鱼店
90712166	184	2124	お食事処宝山園
90712171	2166	35	香如故餐厅
90712186	184	236	Chinese Food Seikamon
90712196	184	2124	Isuzukan
90712201	184	2124	Sobadokoro Shiraiwa
90712221	10	11	小六快餐
90712236	10	11	太太乐小碗菜
90712311	10	1972	水清牛杂店
90712321	229	2032	三国烤鱼
90712381	184	2124	香辣虾
90712401	23	2042	Yoshinoya（狮城大厦店）
90712411	257	665	四季水果
90712426	255	660	冰峰商贸（老城店）
90712441	10	11	红房子美食休闲村
90712466	10	11	国光快餐
90712491	10	11	红亮快餐
90712516	257	665	鲜花水果（太平路店）
90712526	10	2109	牛奶手撕麻花
90712531	249	12	糕糕尚皇家蛋糕（重庆市十店）
90712536	10	2109	王记马肉馆
90712556	184	2124	Tokyoburan
90712566	30	1998	鸿馨缘
90712586	175	2007	荣盛爱特家大院
90712596	184	2124	曾三海椒产地直销
90712626	23	2042	Irakuya Shirokiya Sendai East Entrance Eki-Mae
90712631	2165	1988	休闲咖啡屋
90712636	10	2109	玉苹早餐店
90712646	2165	1988	她店他惦
90712661	230	230	小天地茶餐吧
90712676	184	2124	壹加柒二村店（张家边二村店）
90712741	184	2124	ふさ松
90712746	10	2109	蓝羽鱼头煮粉
90712756	23	2042	鳥勝
90712776	255	258	小川食料品店
90712811	255	662	大宾干果
90712816	201	244	牛一锅（西三路）
90712821	10	183	兰州拉面
90712841	184	2124	良诺食品有限公司
90712851	257	667	毛毛水果生鲜店
90712856	319	2115	宝源港式茶餐厅
90712871	184	2124	东祥早餐
90712916	10	1949	常福旺桂林米粉
90712921	10	183	诚信粮油生面店
90712946	23	2042	仙龍
90712966	249	179	中村屋和洋生菓子アルク彦島店
90712991	184	236	唐记饭庄
90713036	255	258	百顺老干调商店
90713071	184	2124	Mugi-No-Kaze
90713101	2165	2110	你咬我a
90713106	257	667	思居豆瓣厂批发部
90713131	184	2124	明玉商行龙腾分店
90713141	10	1974	鹿民烩面馆
90713156	10	2109	周记黑鸭
90713166	249	12	味至上蛋糕（建外大街店）
90713176	10	2082	饺子铺
90713191	184	2124	Udon no Kachi Gumi
90713196	309	1939	莉小厨披萨店送外卖
90713251	184	2124	内山米店
90713256	10	183	洪涛饸饹面
90713261	2164	2046	乡村实惠面馆
90713296	23	2042	Calbee House
90713341	315	220	碳烤羊腿
90713406	303	303	馍菜汤
90713416	184	236	重庆鱼香源
90713421	184	2124	大庙休闲农庄
90713441	10	183	路一面
90713446	10	11	老陕饭馆
90713521	184	2124	老杨调味品批零
90713546	10	183	安顺鲜面店
90713571	184	2124	水谷米店
90713596	230	230	半岛茶楼
90713601	23	2042	千成酒家
90713641	10	2109	咕咕美食中转站
90713661	23	2042	Yamitsuki
90713676	249	12	祖傅糕饼坊
90713681	2165	2110	熊好喝
90713706	202	210	铁锅门羊蝎子自助火锅
90713741	175	2007	嘉祺美食
90713776	10	11	华仔美食
90713791	23	2042	Arima
90713806	10	1960	喜年来春饼锅烙（昂昂溪区烟草专卖局西）
90713811	184	2124	广聚香阁餐厅
90713841	30	2015	索索破父子蒸菜馆
90713856	184	236	香的来
90713896	201	244	和仔火锅店
90713911	184	2124	Family Restaurant Tiny
90713916	2165	1988	转角静吧
